[s],CH1[V],CH2[V]
-9.6828E-02,-5.900E+00,8.000E-02
-9.6788E-02,-5.900E+00,8.000E-02
-9.6748E-02,-5.700E+00,8.000E-02
-9.6708E-02,-5.700E+00,8.000E-02
-9.6668E-02,-5.900E+00,8.000E-02
-9.6628E-02,-5.900E+00,8.000E-02
-9.6588E-02,-6.100E+00,2.191E-14
-9.6548E-02,-5.900E+00,8.000E-02
-9.6508E-02,-5.700E+00,8.000E-02
-9.6468E-02,-5.900E+00,2.191E-14
-9.6428E-02,-5.900E+00,8.000E-02
-9.6388E-02,-5.900E+00,2.191E-14
-9.6348E-02,-5.900E+00,8.000E-02
-9.6308E-02,-5.900E+00,2.191E-14
-9.6268E-02,-5.900E+00,2.191E-14
-9.6228E-02,-6.100E+00,-1.600E-01
-9.6188E-02,-5.900E+00,2.191E-14
-9.6148E-02,-5.900E+00,-8.000E-02
-9.6108E-02,-5.700E+00,1.600E-01
-9.6068E-02,-5.700E+00,2.191E-14
-9.6028E-02,-5.900E+00,8.000E-02
-9.5988E-02,-5.900E+00,2.191E-14
-9.5948E-02,-5.900E+00,1.600E-01
-9.5908E-02,-6.100E+00,8.000E-02
-9.5868E-02,-6.100E+00,2.191E-14
-9.5828E-02,-6.100E+00,1.600E-01
-9.5788E-02,-5.900E+00,8.000E-02
-9.5748E-02,-5.900E+00,8.000E-02
-9.5708E-02,-5.900E+00,1.600E-01
-9.5668E-02,-5.900E+00,2.191E-14
-9.5628E-02,-5.700E+00,2.191E-14
-9.5588E-02,-5.900E+00,8.000E-02
-9.5548E-02,-6.100E+00,8.000E-02
-9.5508E-02,-5.900E+00,8.000E-02
-9.5468E-02,-5.900E+00,8.000E-02
-9.5428E-02,-6.100E+00,8.000E-02
-9.5388E-02,-5.700E+00,8.000E-02
-9.5348E-02,-5.700E+00,2.400E-01
-9.5308E-02,-5.700E+00,1.600E-01
-9.5268E-02,-5.900E+00,8.000E-02
-9.5228E-02,-5.900E+00,8.000E-02
-9.5188E-02,-5.900E+00,2.400E-01
-9.5148E-02,-5.900E+00,2.191E-14
-9.5108E-02,-5.900E+00,8.000E-02
-9.5068E-02,-6.100E+00,8.000E-02
-9.5028E-02,-5.900E+00,1.600E-01
-9.4988E-02,-5.700E+00,8.000E-02
-9.4947E-02,-5.900E+00,2.191E-14
-9.4907E-02,-5.700E+00,8.000E-02
-9.4867E-02,-5.900E+00,1.600E-01
-9.4827E-02,-5.900E+00,8.000E-02
-9.4787E-02,-5.900E+00,8.000E-02
-9.4747E-02,-5.900E+00,2.191E-14
-9.4707E-02,-5.900E+00,8.000E-02
-9.4667E-02,-5.700E+00,8.000E-02
-9.4627E-02,-5.900E+00,8.000E-02
-9.4587E-02,-5.900E+00,8.000E-02
-9.4547E-02,-5.900E+00,2.400E-01
-9.4507E-02,-5.900E+00,1.600E-01
-9.4467E-02,-5.900E+00,8.000E-02
-9.4427E-02,-5.900E+00,1.600E-01
-9.4387E-02,-5.900E+00,2.191E-14
-9.4347E-02,-6.100E+00,8.000E-02
-9.4307E-02,-5.900E+00,1.600E-01
-9.4267E-02,-5.900E+00,8.000E-02
-9.4227E-02,-5.900E+00,2.191E-14
-9.4187E-02,-5.700E+00,2.191E-14
-9.4147E-02,-6.100E+00,8.000E-02
-9.4107E-02,-5.900E+00,1.600E-01
-9.4067E-02,-6.100E+00,8.000E-02
-9.4027E-02,-5.900E+00,8.000E-02
-9.3987E-02,-6.100E+00,-8.000E-02
-9.3947E-02,-5.900E+00,-8.000E-02
-9.3907E-02,-5.900E+00,2.400E-01
-9.3867E-02,-5.700E+00,2.400E-01
-9.3827E-02,-5.900E+00,2.191E-14
-9.3787E-02,-5.900E+00,8.000E-02
-9.3747E-02,-5.900E+00,1.600E-01
-9.3707E-02,-6.100E+00,1.600E-01
-9.3667E-02,-6.300E+00,8.000E-02
-9.3627E-02,-6.100E+00,8.000E-02
-9.3587E-02,-5.900E+00,2.191E-14
-9.3547E-02,-5.900E+00,8.000E-02
-9.3507E-02,-5.700E+00,2.191E-14
-9.3467E-02,-5.700E+00,8.000E-02
-9.3427E-02,-5.700E+00,8.000E-02
-9.3387E-02,-5.900E+00,8.000E-02
-9.3347E-02,-5.900E+00,8.000E-02
-9.3307E-02,-6.100E+00,1.600E-01
-9.3267E-02,-5.900E+00,1.600E-01
-9.3227E-02,-5.900E+00,8.000E-02
-9.3187E-02,-5.900E+00,8.000E-02
-9.3147E-02,-5.900E+00,8.000E-02
-9.3107E-02,-5.900E+00,8.000E-02
-9.3067E-02,-5.900E+00,1.600E-01
-9.3027E-02,-5.900E+00,1.600E-01
-9.2987E-02,-5.900E+00,1.600E-01
-9.2946E-02,-5.900E+00,8.000E-02
-9.2906E-02,-5.900E+00,8.000E-02
-9.2866E-02,-5.900E+00,-8.000E-02
-9.2826E-02,-5.900E+00,8.000E-02
-9.2786E-02,-5.900E+00,8.000E-02
-9.2746E-02,-5.700E+00,1.600E-01
-9.2706E-02,-6.100E+00,8.000E-02
-9.2666E-02,-5.900E+00,2.191E-14
-9.2626E-02,-5.900E+00,8.000E-02
-9.2586E-02,-5.900E+00,-8.000E-02
-9.2546E-02,-5.900E+00,8.000E-02
-9.2506E-02,-5.900E+00,2.191E-14
-9.2466E-02,-6.100E+00,1.600E-01
-9.2426E-02,-5.700E+00,8.000E-02
-9.2386E-02,-5.900E+00,8.000E-02
-9.2346E-02,-5.700E+00,8.000E-02
-9.2306E-02,-6.100E+00,-8.000E-02
-9.2266E-02,-6.100E+00,-8.000E-02
-9.2226E-02,-6.100E+00,8.000E-02
-9.2186E-02,-6.100E+00,1.600E-01
-9.2146E-02,-6.100E+00,2.191E-14
-9.2106E-02,-6.100E+00,8.000E-02
-9.2066E-02,-5.900E+00,2.191E-14
-9.2026E-02,-6.100E+00,8.000E-02
-9.1986E-02,-5.700E+00,8.000E-02
-9.1946E-02,-5.900E+00,8.000E-02
-9.1906E-02,-5.900E+00,1.600E-01
-9.1866E-02,-5.900E+00,8.000E-02
-9.1826E-02,-6.100E+00,1.600E-01
-9.1786E-02,-5.900E+00,2.191E-14
-9.1746E-02,-6.100E+00,8.000E-02
-9.1706E-02,-5.900E+00,8.000E-02
-9.1666E-02,-5.900E+00,1.600E-01
-9.1626E-02,-5.900E+00,2.191E-14
-9.1586E-02,-5.900E+00,8.000E-02
-9.1546E-02,-5.900E+00,2.400E-01
-9.1506E-02,-5.900E+00,8.000E-02
-9.1466E-02,-5.900E+00,8.000E-02
-9.1426E-02,-6.100E+00,8.000E-02
-9.1386E-02,-6.100E+00,1.600E-01
-9.1346E-02,-5.900E+00,8.000E-02
-9.1306E-02,-5.900E+00,2.191E-14
-9.1266E-02,-6.100E+00,8.000E-02
-9.1226E-02,-5.900E+00,8.000E-02
-9.1186E-02,-5.900E+00,8.000E-02
-9.1146E-02,-6.100E+00,2.191E-14
-9.1106E-02,-5.900E+00,1.600E-01
-9.1066E-02,-5.900E+00,8.000E-02
-9.1026E-02,-6.100E+00,8.000E-02
-9.0986E-02,-5.900E+00,1.600E-01
-9.0945E-02,-5.900E+00,2.191E-14
-9.0905E-02,-5.900E+00,1.600E-01
-9.0865E-02,-5.900E+00,1.600E-01
-9.0825E-02,-6.100E+00,8.000E-02
-9.0785E-02,-5.900E+00,-8.000E-02
-9.0745E-02,-5.900E+00,8.000E-02
-9.0705E-02,-6.100E+00,2.400E-01
-9.0665E-02,-5.900E+00,8.000E-02
-9.0625E-02,-5.900E+00,8.000E-02
-9.0585E-02,-5.900E+00,1.600E-01
-9.0545E-02,-5.900E+00,8.000E-02
-9.0505E-02,-5.900E+00,8.000E-02
-9.0465E-02,-5.900E+00,8.000E-02
-9.0425E-02,-5.900E+00,8.000E-02
-9.0385E-02,-5.700E+00,2.191E-14
-9.0345E-02,-5.900E+00,8.000E-02
-9.0305E-02,-5.900E+00,2.191E-14
-9.0265E-02,-5.900E+00,1.600E-01
-9.0225E-02,-6.100E+00,1.600E-01
-9.0185E-02,-5.700E+00,2.191E-14
-9.0145E-02,-5.900E+00,2.191E-14
-9.0105E-02,-5.700E+00,8.000E-02
-9.0065E-02,-5.700E+00,8.000E-02
-9.0025E-02,-5.900E+00,1.600E-01
-8.9985E-02,-6.100E+00,8.000E-02
-8.9945E-02,-6.100E+00,8.000E-02
-8.9905E-02,-5.900E+00,8.000E-02
-8.9865E-02,-5.900E+00,2.191E-14
-8.9825E-02,-5.900E+00,2.191E-14
-8.9785E-02,-5.900E+00,8.000E-02
-8.9745E-02,-5.900E+00,8.000E-02
-8.9705E-02,-5.900E+00,1.600E-01
-8.9665E-02,-5.900E+00,2.191E-14
-8.9625E-02,-5.900E+00,8.000E-02
-8.9585E-02,-5.900E+00,2.191E-14
-8.9545E-02,-6.100E+00,8.000E-02
-8.9505E-02,-5.900E+00,8.000E-02
-8.9465E-02,-5.900E+00,1.600E-01
-8.9425E-02,-5.700E+00,1.600E-01
-8.9385E-02,-5.900E+00,8.000E-02
-8.9345E-02,-5.900E+00,-8.000E-02
-8.9305E-02,-5.900E+00,2.191E-14
-8.9265E-02,-5.900E+00,1.600E-01
-8.9225E-02,-5.900E+00,8.000E-02
-8.9185E-02,-6.100E+00,8.000E-02
-8.9145E-02,-6.100E+00,2.191E-14
-8.9105E-02,-5.900E+00,8.000E-02
-8.9065E-02,-5.900E+00,8.000E-02
-8.9025E-02,-5.900E+00,8.000E-02
-8.8985E-02,-5.900E+00,8.000E-02
-8.8944E-02,-5.900E+00,1.600E-01
-8.8904E-02,-5.900E+00,2.191E-14
-8.8864E-02,-5.900E+00,2.191E-14
-8.8824E-02,-5.900E+00,8.000E-02
-8.8784E-02,-5.900E+00,8.000E-02
-8.8744E-02,-5.900E+00,1.600E-01
-8.8704E-02,-5.700E+00,2.191E-14
-8.8664E-02,-5.900E+00,8.000E-02
-8.8624E-02,-5.700E+00,1.600E-01
-8.8584E-02,-6.100E+00,1.600E-01
-8.8544E-02,-5.900E+00,8.000E-02
-8.8504E-02,-5.900E+00,8.000E-02
-8.8464E-02,-5.900E+00,1.600E-01
-8.8424E-02,-5.900E+00,8.000E-02
-8.8384E-02,-6.100E+00,2.191E-14
-8.8344E-02,-5.900E+00,2.191E-14
-8.8304E-02,-5.900E+00,1.600E-01
-8.8264E-02,-5.900E+00,8.000E-02
-8.8224E-02,-5.900E+00,8.000E-02
-8.8184E-02,-5.900E+00,8.000E-02
-8.8144E-02,-5.900E+00,8.000E-02
-8.8104E-02,-6.100E+00,8.000E-02
-8.8064E-02,-5.900E+00,8.000E-02
-8.8024E-02,-5.900E+00,8.000E-02
-8.7984E-02,-5.900E+00,8.000E-02
-8.7944E-02,-5.900E+00,2.191E-14
-8.7904E-02,-5.700E+00,-8.000E-02
-8.7864E-02,-5.700E+00,2.191E-14
-8.7824E-02,-5.900E+00,8.000E-02
-8.7784E-02,-5.900E+00,8.000E-02
-8.7744E-02,-5.900E+00,8.000E-02
-8.7704E-02,-6.100E+00,8.000E-02
-8.7664E-02,-5.900E+00,1.600E-01
-8.7624E-02,-6.100E+00,1.600E-01
-8.7584E-02,-5.900E+00,8.000E-02
-8.7544E-02,-5.900E+00,8.000E-02
-8.7504E-02,-5.900E+00,8.000E-02
-8.7464E-02,-5.900E+00,8.000E-02
-8.7424E-02,-6.100E+00,2.191E-14
-8.7384E-02,-5.900E+00,8.000E-02
-8.7344E-02,-6.100E+00,2.191E-14
-8.7304E-02,-5.900E+00,8.000E-02
-8.7264E-02,-5.900E+00,8.000E-02
-8.7224E-02,-5.900E+00,8.000E-02
-8.7184E-02,-5.900E+00,8.000E-02
-8.7144E-02,-5.900E+00,8.000E-02
-8.7104E-02,-5.900E+00,1.600E-01
-8.7064E-02,-5.900E+00,1.600E-01
-8.7024E-02,-5.900E+00,8.000E-02
-8.6984E-02,-5.900E+00,2.400E-01
-8.6943E-02,-6.100E+00,2.191E-14
-8.6903E-02,-6.100E+00,8.000E-02
-8.6863E-02,-5.900E+00,8.000E-02
-8.6823E-02,-5.900E+00,8.000E-02
-8.6783E-02,-5.700E+00,2.191E-14
-8.6743E-02,-5.900E+00,8.000E-02
-8.6703E-02,-5.900E+00,8.000E-02
-8.6663E-02,-6.100E+00,8.000E-02
-8.6623E-02,-5.900E+00,1.600E-01
-8.6583E-02,-6.100E+00,8.000E-02
-8.6543E-02,-5.900E+00,8.000E-02
-8.6503E-02,-5.900E+00,1.600E-01
-8.6463E-02,-5.900E+00,1.600E-01
-8.6423E-02,-5.900E+00,1.600E-01
-8.6383E-02,-5.900E+00,8.000E-02
-8.6343E-02,-5.900E+00,1.600E-01
-8.6303E-02,-5.900E+00,8.000E-02
-8.6263E-02,-5.900E+00,1.600E-01
-8.6223E-02,-5.900E+00,8.000E-02
-8.6183E-02,-5.900E+00,1.600E-01
-8.6143E-02,-6.100E+00,8.000E-02
-8.6103E-02,-5.700E+00,2.191E-14
-8.6063E-02,-5.900E+00,8.000E-02
-8.6023E-02,-5.700E+00,8.000E-02
-8.5983E-02,-5.900E+00,2.191E-14
-8.5943E-02,-5.900E+00,1.600E-01
-8.5903E-02,-5.900E+00,1.600E-01
-8.5863E-02,-6.100E+00,8.000E-02
-8.5823E-02,-5.900E+00,-8.000E-02
-8.5783E-02,-6.100E+00,1.600E-01
-8.5743E-02,-5.900E+00,1.600E-01
-8.5703E-02,-5.900E+00,8.000E-02
-8.5663E-02,-5.900E+00,8.000E-02
-8.5623E-02,-5.900E+00,1.600E-01
-8.5583E-02,-5.900E+00,2.191E-14
-8.5543E-02,-5.700E+00,2.191E-14
-8.5503E-02,-5.900E+00,2.191E-14
-8.5463E-02,-5.900E+00,1.600E-01
-8.5423E-02,-5.900E+00,8.000E-02
-8.5383E-02,-6.100E+00,1.600E-01
-8.5343E-02,-5.900E+00,2.191E-14
-8.5303E-02,-5.900E+00,1.600E-01
-8.5263E-02,-5.900E+00,2.191E-14
-8.5223E-02,-5.900E+00,1.600E-01
-8.5183E-02,-5.900E+00,1.600E-01
-8.5143E-02,-5.900E+00,2.191E-14
-8.5103E-02,-5.700E+00,8.000E-02
-8.5063E-02,-5.900E+00,2.191E-14
-8.5023E-02,-6.100E+00,8.000E-02
-8.4983E-02,-5.900E+00,8.000E-02
-8.4942E-02,-5.900E+00,8.000E-02
-8.4902E-02,-5.900E+00,8.000E-02
-8.4862E-02,-5.900E+00,8.000E-02
-8.4822E-02,-5.900E+00,2.191E-14
-8.4782E-02,-5.900E+00,8.000E-02
-8.4742E-02,-5.900E+00,2.191E-14
-8.4702E-02,-6.100E+00,8.000E-02
-8.4662E-02,-5.900E+00,8.000E-02
-8.4622E-02,-5.900E+00,8.000E-02
-8.4582E-02,-5.900E+00,1.600E-01
-8.4542E-02,-5.700E+00,8.000E-02
-8.4502E-02,-5.900E+00,2.191E-14
-8.4462E-02,-5.900E+00,2.400E-01
-8.4422E-02,-5.900E+00,8.000E-02
-8.4382E-02,-5.900E+00,8.000E-02
-8.4342E-02,-6.100E+00,2.191E-14
-8.4302E-02,-6.100E+00,2.191E-14
-8.4262E-02,-5.900E+00,8.000E-02
-8.4222E-02,-5.700E+00,8.000E-02
-8.4182E-02,-5.700E+00,8.000E-02
-8.4142E-02,-5.900E+00,8.000E-02
-8.4102E-02,-5.900E+00,8.000E-02
-8.4062E-02,-6.100E+00,2.191E-14
-8.4022E-02,-5.900E+00,8.000E-02
-8.3982E-02,-5.900E+00,8.000E-02
-8.3942E-02,-5.900E+00,8.000E-02
-8.3902E-02,-6.100E+00,8.000E-02
-8.3862E-02,-5.900E+00,8.000E-02
-8.3822E-02,-5.700E+00,2.191E-14
-8.3782E-02,-5.700E+00,1.600E-01
-8.3742E-02,-5.900E+00,8.000E-02
-8.3702E-02,-5.700E+00,8.000E-02
-8.3662E-02,-5.900E+00,8.000E-02
-8.3622E-02,-5.700E+00,-8.000E-02
-8.3582E-02,-5.900E+00,8.000E-02
-8.3542E-02,-5.900E+00,1.600E-01
-8.3502E-02,-5.700E+00,2.191E-14
-8.3462E-02,-5.900E+00,8.000E-02
-8.3422E-02,-5.900E+00,1.600E-01
-8.3382E-02,-5.900E+00,8.000E-02
-8.3342E-02,-5.900E+00,1.600E-01
-8.3302E-02,-6.100E+00,1.600E-01
-8.3262E-02,-6.100E+00,2.191E-14
-8.3222E-02,-5.900E+00,2.191E-14
-8.3182E-02,-5.900E+00,1.600E-01
-8.3142E-02,-5.900E+00,2.191E-14
-8.3102E-02,-5.900E+00,2.191E-14
-8.3062E-02,-5.900E+00,8.000E-02
-8.3022E-02,-5.900E+00,8.000E-02
-8.2982E-02,-5.700E+00,8.000E-02
-8.2941E-02,-5.900E+00,8.000E-02
-8.2901E-02,-6.100E+00,1.600E-01
-8.2861E-02,-6.100E+00,2.191E-14
-8.2821E-02,-5.900E+00,8.000E-02
-8.2781E-02,-6.100E+00,8.000E-02
-8.2741E-02,-5.900E+00,8.000E-02
-8.2701E-02,-5.900E+00,1.600E-01
-8.2661E-02,-5.700E+00,8.000E-02
-8.2621E-02,-6.100E+00,2.191E-14
-8.2581E-02,-5.900E+00,8.000E-02
-8.2541E-02,-6.100E+00,1.600E-01
-8.2501E-02,-5.900E+00,8.000E-02
-8.2461E-02,-6.100E+00,8.000E-02
-8.2421E-02,-5.900E+00,8.000E-02
-8.2381E-02,-5.900E+00,1.600E-01
-8.2341E-02,-5.700E+00,1.600E-01
-8.2301E-02,-5.900E+00,8.000E-02
-8.2261E-02,-5.900E+00,-8.000E-02
-8.2221E-02,-5.700E+00,8.000E-02
-8.2181E-02,-5.900E+00,8.000E-02
-8.2141E-02,-5.900E+00,-8.000E-02
-8.2101E-02,-5.900E+00,8.000E-02
-8.2061E-02,-6.100E+00,1.600E-01
-8.2021E-02,-6.100E+00,8.000E-02
-8.1981E-02,-5.900E+00,8.000E-02
-8.1941E-02,-5.700E+00,2.191E-14
-8.1901E-02,-5.900E+00,1.600E-01
-8.1861E-02,-5.900E+00,1.600E-01
-8.1821E-02,-6.100E+00,1.600E-01
-8.1781E-02,-5.700E+00,1.600E-01
-8.1741E-02,-6.100E+00,8.000E-02
-8.1701E-02,-6.100E+00,8.000E-02
-8.1661E-02,-5.900E+00,2.191E-14
-8.1621E-02,-5.900E+00,2.400E-01
-8.1581E-02,-5.900E+00,1.600E-01
-8.1541E-02,-5.700E+00,-8.000E-02
-8.1501E-02,-5.900E+00,8.000E-02
-8.1461E-02,-5.900E+00,8.000E-02
-8.1421E-02,-6.100E+00,8.000E-02
-8.1381E-02,-5.900E+00,2.191E-14
-8.1341E-02,-5.900E+00,1.600E-01
-8.1301E-02,-6.100E+00,1.600E-01
-8.1261E-02,-5.900E+00,-1.600E-01
-8.1221E-02,-5.900E+00,2.191E-14
-8.1181E-02,-5.900E+00,8.000E-02
-8.1141E-02,-5.700E+00,2.191E-14
-8.1101E-02,-5.900E+00,8.000E-02
-8.1061E-02,-5.900E+00,1.600E-01
-8.1021E-02,-6.100E+00,2.191E-14
-8.0981E-02,-5.900E+00,2.191E-14
-8.0940E-02,-6.100E+00,2.191E-14
-8.0900E-02,-5.900E+00,8.000E-02
-8.0860E-02,-5.900E+00,8.000E-02
-8.0820E-02,-5.900E+00,1.600E-01
-8.0780E-02,-5.700E+00,8.000E-02
-8.0740E-02,-5.900E+00,1.600E-01
-8.0700E-02,-5.900E+00,2.191E-14
-8.0660E-02,-5.900E+00,8.000E-02
-8.0620E-02,-6.100E+00,2.191E-14
-8.0580E-02,-5.900E+00,8.000E-02
-8.0540E-02,-6.100E+00,8.000E-02
-8.0500E-02,-5.900E+00,8.000E-02
-8.0460E-02,-5.900E+00,1.600E-01
-8.0420E-02,-5.900E+00,2.191E-14
-8.0380E-02,-5.900E+00,8.000E-02
-8.0340E-02,-5.900E+00,1.600E-01
-8.0300E-02,-5.900E+00,8.000E-02
-8.0260E-02,-5.900E+00,2.191E-14
-8.0220E-02,-5.900E+00,8.000E-02
-8.0180E-02,-5.900E+00,8.000E-02
-8.0140E-02,-5.900E+00,1.600E-01
-8.0100E-02,-5.700E+00,2.191E-14
-8.0060E-02,-5.900E+00,-8.000E-02
-8.0020E-02,-5.900E+00,1.600E-01
-7.9980E-02,-5.900E+00,8.000E-02
-7.9940E-02,-5.900E+00,8.000E-02
-7.9900E-02,-5.900E+00,-8.000E-02
-7.9860E-02,-5.900E+00,2.400E-01
-7.9820E-02,-5.900E+00,-8.000E-02
-7.9780E-02,-5.900E+00,1.600E-01
-7.9740E-02,-5.900E+00,8.000E-02
-7.9700E-02,-5.700E+00,2.191E-14
-7.9660E-02,-5.700E+00,8.000E-02
-7.9620E-02,-5.900E+00,8.000E-02
-7.9580E-02,-6.100E+00,8.000E-02
-7.9540E-02,-5.900E+00,8.000E-02
-7.9500E-02,-6.100E+00,8.000E-02
-7.9460E-02,-6.100E+00,8.000E-02
-7.9420E-02,-5.900E+00,2.191E-14
-7.9380E-02,-5.900E+00,2.191E-14
-7.9340E-02,-5.900E+00,8.000E-02
-7.9300E-02,-5.900E+00,1.600E-01
-7.9260E-02,-5.900E+00,2.400E-01
-7.9220E-02,-5.700E+00,2.191E-14
-7.9180E-02,-5.900E+00,1.600E-01
-7.9140E-02,-5.900E+00,2.191E-14
-7.9100E-02,-6.100E+00,8.000E-02
-7.9060E-02,-6.100E+00,8.000E-02
-7.9020E-02,-5.900E+00,8.000E-02
-7.8980E-02,-6.100E+00,1.600E-01
-7.8939E-02,-6.100E+00,2.191E-14
-7.8899E-02,-5.700E+00,8.000E-02
-7.8859E-02,-5.900E+00,2.191E-14
-7.8819E-02,-5.900E+00,-8.000E-02
-7.8779E-02,-5.900E+00,8.000E-02
-7.8739E-02,-5.900E+00,1.600E-01
-7.8699E-02,-5.900E+00,8.000E-02
-7.8659E-02,-6.100E+00,8.000E-02
-7.8619E-02,-5.900E+00,2.191E-14
-7.8579E-02,-5.700E+00,2.191E-14
-7.8539E-02,-5.700E+00,8.000E-02
-7.8499E-02,-6.100E+00,8.000E-02
-7.8459E-02,-5.900E+00,8.000E-02
-7.8419E-02,-5.900E+00,8.000E-02
-7.8379E-02,-6.100E+00,1.600E-01
-7.8339E-02,-5.900E+00,8.000E-02
-7.8299E-02,-5.900E+00,8.000E-02
-7.8259E-02,-5.900E+00,2.191E-14
-7.8219E-02,-5.900E+00,1.600E-01
-7.8179E-02,-5.700E+00,2.191E-14
-7.8139E-02,-5.900E+00,2.191E-14
-7.8099E-02,-5.900E+00,2.191E-14
-7.8059E-02,-5.900E+00,-8.000E-02
-7.8019E-02,-5.900E+00,2.191E-14
-7.7979E-02,-5.900E+00,8.000E-02
-7.7939E-02,-5.900E+00,2.191E-14
-7.7899E-02,-5.900E+00,2.400E-01
-7.7859E-02,-5.900E+00,8.000E-02
-7.7819E-02,-5.700E+00,1.600E-01
-7.7779E-02,-5.900E+00,1.600E-01
-7.7739E-02,-5.900E+00,2.191E-14
-7.7699E-02,-5.900E+00,8.000E-02
-7.7659E-02,-5.900E+00,1.600E-01
-7.7619E-02,-5.900E+00,8.000E-02
-7.7579E-02,-6.100E+00,8.000E-02
-7.7539E-02,-6.100E+00,8.000E-02
-7.7499E-02,-5.900E+00,8.000E-02
-7.7459E-02,-5.700E+00,8.000E-02
-7.7419E-02,-5.700E+00,2.191E-14
-7.7379E-02,-5.900E+00,2.191E-14
-7.7339E-02,-5.900E+00,8.000E-02
-7.7299E-02,-5.900E+00,8.000E-02
-7.7259E-02,-5.900E+00,8.000E-02
-7.7219E-02,-5.900E+00,1.600E-01
-7.7179E-02,-6.100E+00,8.000E-02
-7.7139E-02,-5.900E+00,2.191E-14
-7.7099E-02,-5.900E+00,8.000E-02
-7.7059E-02,-5.900E+00,2.191E-14
-7.7019E-02,-5.900E+00,2.191E-14
-7.6979E-02,-5.900E+00,8.000E-02
-7.6938E-02,-5.900E+00,1.600E-01
-7.6898E-02,-6.100E+00,8.000E-02
-7.6858E-02,-5.900E+00,1.600E-01
-7.6818E-02,-6.100E+00,8.000E-02
-7.6778E-02,-5.900E+00,1.600E-01
-7.6738E-02,-5.700E+00,1.600E-01
-7.6698E-02,-5.900E+00,1.600E-01
-7.6658E-02,-5.700E+00,2.191E-14
-7.6618E-02,-5.900E+00,8.000E-02
-7.6578E-02,-6.100E+00,2.191E-14
-7.6538E-02,-6.100E+00,2.191E-14
-7.6498E-02,-5.900E+00,8.000E-02
-7.6458E-02,-6.100E+00,8.000E-02
-7.6418E-02,-5.900E+00,8.000E-02
-7.6378E-02,-5.700E+00,8.000E-02
-7.6338E-02,-5.900E+00,8.000E-02
-7.6298E-02,-6.100E+00,1.600E-01
-7.6258E-02,-6.100E+00,8.000E-02
-7.6218E-02,-5.900E+00,1.600E-01
-7.6178E-02,-5.900E+00,8.000E-02
-7.6138E-02,-5.900E+00,2.191E-14
-7.6098E-02,-5.900E+00,8.000E-02
-7.6058E-02,-6.100E+00,1.600E-01
-7.6018E-02,-6.100E+00,8.000E-02
-7.5978E-02,-5.900E+00,8.000E-02
-7.5938E-02,-5.900E+00,1.600E-01
-7.5898E-02,-5.900E+00,8.000E-02
-7.5858E-02,-5.900E+00,-8.000E-02
-7.5818E-02,-5.900E+00,2.191E-14
-7.5778E-02,-6.100E+00,8.000E-02
-7.5738E-02,-6.100E+00,2.400E-01
-7.5698E-02,-5.900E+00,8.000E-02
-7.5658E-02,-5.900E+00,1.600E-01
-7.5618E-02,-5.900E+00,2.191E-14
-7.5578E-02,-5.900E+00,8.000E-02
-7.5538E-02,-5.900E+00,8.000E-02
-7.5498E-02,-6.100E+00,1.600E-01
-7.5458E-02,-5.900E+00,1.600E-01
-7.5418E-02,-6.100E+00,8.000E-02
-7.5378E-02,-6.100E+00,2.400E-01
-7.5338E-02,-6.100E+00,2.191E-14
-7.5298E-02,-5.900E+00,8.000E-02
-7.5258E-02,-5.700E+00,2.191E-14
-7.5218E-02,-5.700E+00,8.000E-02
-7.5178E-02,-5.900E+00,2.191E-14
-7.5138E-02,-5.900E+00,8.000E-02
-7.5098E-02,-5.900E+00,8.000E-02
-7.5058E-02,-5.900E+00,1.600E-01
-7.5018E-02,-6.100E+00,1.600E-01
-7.4978E-02,-6.100E+00,1.600E-01
-7.4937E-02,-5.900E+00,8.000E-02
-7.4897E-02,-5.700E+00,1.600E-01
-7.4857E-02,-5.900E+00,8.000E-02
-7.4817E-02,-5.900E+00,8.000E-02
-7.4777E-02,-5.700E+00,1.600E-01
-7.4737E-02,-5.900E+00,1.600E-01
-7.4697E-02,-5.900E+00,8.000E-02
-7.4657E-02,-5.900E+00,2.191E-14
-7.4617E-02,-6.100E+00,2.191E-14
-7.4577E-02,-5.900E+00,8.000E-02
-7.4537E-02,-5.900E+00,1.600E-01
-7.4497E-02,-5.700E+00,1.600E-01
-7.4457E-02,-5.900E+00,8.000E-02
-7.4417E-02,-5.900E+00,1.600E-01
-7.4377E-02,-5.900E+00,8.000E-02
-7.4337E-02,-6.100E+00,8.000E-02
-7.4297E-02,-6.100E+00,2.191E-14
-7.4257E-02,-6.100E+00,8.000E-02
-7.4217E-02,-6.100E+00,-8.000E-02
-7.4177E-02,-5.900E+00,8.000E-02
-7.4137E-02,-5.900E+00,8.000E-02
-7.4097E-02,-6.100E+00,2.191E-14
-7.4057E-02,-5.900E+00,8.000E-02
-7.4017E-02,-5.900E+00,1.600E-01
-7.3977E-02,-5.900E+00,8.000E-02
-7.3937E-02,-5.900E+00,8.000E-02
-7.3897E-02,-5.900E+00,2.191E-14
-7.3857E-02,-5.900E+00,8.000E-02
-7.3817E-02,-5.900E+00,8.000E-02
-7.3777E-02,-5.700E+00,8.000E-02
-7.3737E-02,-5.900E+00,2.191E-14
-7.3697E-02,-5.900E+00,-8.000E-02
-7.3657E-02,-5.900E+00,1.600E-01
-7.3617E-02,-6.100E+00,8.000E-02
